latitude,longitude
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.75758605882352,-73.9564186235294
40.7598699,-73.9732193
40.76043,-73.9739335
40.76043,-73.9739335
40.76043,-73.9739335
40.76043,-73.9739335
40.76043,-73.9739335
40.76043,-73.9739335
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.764160407692316,-73.96913828269231
40.7679116,-73.9635652
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.77229802037037,-73.96164903148144
40.7759762,-73.961882
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.780336390624996,-73.96277628437501
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.795699971428576,-73.968351
40.7981223,-73.938627
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80210125999999,-73.95402607999998
40.80957805,-73.95030767499999
40.80957805,-73.95030767499999
40.80957805,-73.95030767499999
40.80957805,-73.95030767499999
40.814987349999996,-73.9272847
40.814987349999996,-73.9272847
40.8187428,-73.9135645
40.82031725,-73.911125
40.82031725,-73.911125
40.8228517,-73.8907644
40.82616055,-73.92787785
40.82616055,-73.92787785
40.830447,-73.9198113
40.835032633333334,-73.90889153333333
40.835032633333334,-73.90889153333333
40.835032633333334,-73.90889153333333
40.8438134,-73.914925
40.8526528,-73.9087593
40.86088659999999,-73.92513606666667
40.86088659999999,-73.92513606666667
40.86088659999999,-73.92513606666667
40.86542745,-73.91495025
40.86542745,-73.91495025
40.866366,-73.884512
40.875401933333336,-73.89242653333334
40.875401933333336,-73.89242653333334
40.875401933333336,-73.89242653333334
40.8883595,-73.9098651
